Date	APPLE	AMAZON	FORD	GOOGLE	MICROSOFT	VOLKSWAGEN
2017-05-30	35.8806343078613	49.8349990844727	7.57517290115356	48.6193046569824	64.5655670166016	110.806427001953
2017-05-31	35.6681632995605	49.7309989929199	7.60252094268799	48.0702781677246	64.0428848266602	108.373657226562
2017-06-01	35.766227722168	49.7975006103516	7.80078554153442	48.1744041442871	64.2812957763672	109.355178833008
2017-06-02	36.2962493896484	50.336498260498	7.759765625	48.605354309082	65.8035202026367	111.81600189209
2017-06-05	35.9413414001465	50.5670013427734	7.69139766693115	49.0079078674316	66.2803649902344	110.736312866211
2017-06-06	36.0627517700195	50.1500015258789	7.60252094268799	48.653678894043	66.5004272460938	108.899482727051
2017-06-07	36.2775650024414	50.5035018920898	7.56833362579346	48.8714027404785	66.381233215332	107.967041015625
2017-06-08	36.1888313293457	50.513500213623	7.58884572982788	48.9944610595703	65.9777297973633	107.967041015625
2017-06-09	34.7855644226074	48.9155006408691	7.60935401916504	47.3214721679688	64.4830627441406	106.75415802002
2017-06-12	33.9543266296387	48.2454986572266	7.71190690994263	46.9762115478516	63.9878692626953	109.460357666016
2017-06-13	34.2275085449219	49.0395011901855	7.70507097244263	47.4993324279785	64.7856674194336	110.771369934082
2017-06-14	33.893627166748	48.8235015869141	7.67088508605957	47.3678016662598	64.4371948242188	110.771369934082
2017-06-15	33.6904754638672	48.2084999084473	7.68455982208252	46.9468193054199	64.0979080200195	108.142311096191
2017-06-16	33.2188301086426	49.3855018615723	7.67088508605957	46.8207664489746	64.1895980834961	107.777740478516
2017-06-19	34.1691513061523	49.7584991455078	7.68455982208252	47.6971168518066	64.9873962402344	107.574417114258
2017-06-20	33.8585968017578	49.6295013427734	7.60252094268799	47.361328125	64.107063293457	105.16268157959
2017-06-21	34.059398651123	50.111499786377	7.5478253364563	47.8007431030273	64.4371948242188	105.155685424805
2017-06-22	34.0033645629883	50.064998626709	7.60935401916504	47.6831703186035	64.4280090332031	107.195831298828
2017-06-23	34.1551246643066	50.1870002746582	7.5478253364563	48.1066474914551	65.2991485595703	106.17928314209
2017-06-26	34.0477256774902	49.6990013122559	7.6435399055481	47.4430274963379	64.6756210327148	108.49284362793
2017-06-27	33.5597305297852	48.8390007019043	7.57517290115356	46.200496673584	63.4651718139648	108.156326293945
2017-06-28	34.0500526428223	49.5164985656738	7.58200836181641	46.856143951416	64.0061874389648	110.476913452148
2017-06-29	33.5480499267578	48.796501159668	7.6367015838623	45.7252006530762	62.8049583435059	108.429756164551
2017-06-30	33.6274528503418	48.4000015258789	7.65037536621094	45.2738265991211	63.2084159851074	108.429756164551
2017-07-03	33.5060234069824	47.6829986572266	7.90333843231201	44.7741203308105	62.5115013122559	108.598007202148
2017-07-05	33.6437835693359	48.5699996948242	7.72558164596558	45.422290802002	63.3459587097168	109.719749450684
2017-07-06	33.3262329101562	48.2569999694824	7.6435399055481	45.172191619873	62.8783111572266	112.874610900879
2017-07-07	33.6648025512695	48.9379997253418	7.69823312759399	45.7650604248047	63.6944313049316	112.636268615723
2017-07-10	33.8702735900879	49.8235015869141	7.75292778015137	46.2737350463867	64.1712646484375	111.192024230957
2017-07-11	33.9800071716309	49.7065010070801	7.78027486801147	46.3380012512207	64.1804428100586	112.979782104492
2017-07-12	34.029052734375	50.3255004882812	7.84180545806885	47.0225486755371	65.2441558837891	114.276779174805
2017-07-13	34.5030326843262	50.0315017700195	7.93068599700928	47.1884460449219	65.8126754760742	114.858695983887
2017-07-14	34.7995643615723	50.0904998779297	7.98537969589233	47.6283645629883	66.7388458251953	117.102172851562
2017-07-17	34.9209747314453	50.5019989013672	8.02639961242676	47.5003242492676	67.2615509033203	116.702545166016
2017-07-18	35.0424041748047	51.2224998474121	8.03323841094971	48.0971832275391	67.2157135009766	116.632438659668
2017-07-19	35.2618789672852	51.3434982299805	8.08793067932129	48.3706970214844	67.7292175292969	116.688529968262
2017-07-20	35.1031074523926	51.435001373291	8.10178184509277	48.2341918945312	68.0593414306641	117.326530456543
2017-07-21	35.0867614746094	51.2835006713867	7.98406076431274	48.4718360900879	67.6650009155273	114.487121582031
2017-07-24	35.5117034912109	51.9474983215332	7.81787300109863	48.8415107727051	67.4907836914062	111.486480712891
2017-07-25	35.6634864807129	51.9934997558594	7.80402326583862	47.3648147583008	68.0318145751953	111.900123596191
2017-07-26	35.831600189209	52.6399993896484	7.65860748291016	47.2203330993652	67.903450012207	111.682792663574
2017-07-27	35.1544723510742	52.2999992370605	7.74170160293579	46.5372848510742	67.0872955322266	110.58910369873
2017-07-28	34.9069747924805	51.0019989013672	7.73477602005005	46.9079551696777	66.9772567749023	109.250022888184
2017-07-31	34.7271842956543	49.3889999389648	7.76939868927002	46.3584289550781	66.6654891967773	108.668121337891
2017-08-01	35.035400390625	49.8095016479492	7.58243608474731	46.374870300293	66.5554428100586	109.649627685547
2017-08-02	36.6908531188965	49.7944984436035	7.61706066131592	46.3529510498047	66.2620162963867	109.3271484375
2017-08-03	36.3242797851562	49.3460006713867	7.56858539581299	46.0171546936035	66.1611480712891	110.764381408691
2017-08-04	36.5157241821289	49.3790016174316	7.58243608474731	46.2318840026855	66.6471633911133	107.967041015625
2017-08-07	37.0807838439941	49.6134986877441	7.5616602897644	46.3016319274902	66.3904037475586	107.967041015625
2017-08-08	37.3773193359375	49.492000579834	7.54088878631592	46.1735916137695	66.7480316162109	107.090682983398
2017-08-09	37.606128692627	49.1004981994629	7.5616602897644	45.9797897338867	66.45458984375	106.564865112305
2017-08-10	36.4083137512207	47.8460006713867	7.4577956199646	45.199592590332	65.4825439453125	105.197746276855
2017-08-11	36.9146347045898	48.3995018005371	7.4577956199646	45.5558166503906	66.4821014404297	105.429100036621
2017-08-14	37.4701690673828	49.1650009155273	7.55473613739014	45.9683303833008	67.4815902709961	109.165885925293
2017-08-15	37.8803939819336	49.1370010375977	7.50626659393311	45.9459114074707	67.5000610351562	106.529808044434
2017-08-16	37.7280311584473	48.9090003967285	7.47856616973877	46.1820602416992	67.8964767456055	107.581436157227
2017-08-17	37.0037002563477	48.0284996032715	7.36777305603027	45.3859252929688	66.7441253662109	109.179901123047
2017-08-18	36.9193229675293	47.9235000610352	7.31237697601318	45.3704795837402	66.8270721435547	106.634979248047
2017-08-21	36.8513412475586	47.6645011901855	7.31930112838745	45.1706962585449	66.5136413574219	106.529808044434
2017-08-22	37.4537773132324	48.3450012207031	7.37469816207886	46.0689697265625	67.4447250366211	105.232818603516
2017-08-23	37.5006484985352	47.9000015258789	7.41624641418457	46.1840553283691	67.0391311645508	106.214309692383
2017-08-24	37.3342247009277	47.622501373291	7.41624641418457	45.8990783691406	67.0114517211914	109.369201660156
2017-08-25	37.4725189208984	47.2630004882812	7.49241590499878	45.630542755127	67.1312942504883	108.030128479004
2017-08-28	37.849925994873	47.3009986877441	7.47164249420166	45.5269165039062	67.140510559082	109.761825561523
2017-08-29	38.1874771118164	47.7029991149902	7.50626659393311	45.8995742797852	67.3433380126953	107.721649169922
2017-08-30	38.2906227111816	48.3795013427734	7.57550859451294	46.3120956420898	68.2283401489258	109.47435760498
2017-08-31	38.4429740905762	49.0299987792969	7.63783264160156	46.7983474731445	68.9289703369141	109.123817443848
2017-09-01	38.4546928405762	48.9124984741211	7.85942077636719	46.6992034912109	68.163818359375	110.049255371094
2017-09-05	37.9929161071777	48.263500213623	7.8663444519043	46.2562980651855	67.8595886230469	110.175445556641
